[-0.51082562 -4.75932087 -8.72013404]
[ 0.         -4.24849524 -7.11069612]
[  0.33647224  -4.24849524 -43.12927587]
[ 0.09531018 -4.75932087 -7.33383967]
[ 0.         -5.34710753 -8.61477352]
[ -0.10536052  -5.66988092 -10.00225765]
[ 0.09531018 -5.32300998 -8.50190521]
[-0.10536052 -4.24849524 -6.59379145]
[ 0.09531018 -4.94164242 -7.17523464]
[ 2.48490665 -1.01243459 -4.43348703]
[ 2.39789527 -3.25809654 -4.16991013]
[ 2.30258509 -3.36729583 -8.89407591]
[ 2.30258509        -inf -4.06044301]
[ 0.09531018 -1.03282455 -4.25170037]
[-0.10536052 -4.94164242 -4.38529728]
[ 4.662023      -inf      -inf]
[ 3.9905166  -0.16411753 -4.27499139]
[  0.83968709  -0.16411753 -32.85777506]
[  0.3832195   -0.16411753 -26.66673982]
[ 0.5590442  -4.56168507 -3.44772227]
[ 0.60976557 -5.89340333 -8.36474933]
[ 0.32380734 -4.9088526  -8.71854683]
[  0.0629748   -4.9088526  -34.67527844]
[  0.06203539 -10.54534144  -8.5500105 ]
[-0.13926207 -4.85877294 -8.08104574]
[-0.11653382 -7.20785987 -8.06343884]
[-0.18632958 -6.14561523 -9.18092101]
[-0.19845094 -7.9373747  -9.66014129]
[ 4.9119929       -inf       -inf]
[ 1.77698418  0.84216737 -3.18318432]
[ 1.42117876 -2.72485732 -2.48231565]
[ 2.2110179  -1.82795509 -4.91989202]
[ 1.32945942 -1.03170158 -3.36748811]
[ 0.09531018 -1.57950577 -4.45991781]
[ 1.66449412  4.01863274  2.74586769]
[ 0.67447392 -2.32639574  0.49402613]
[ 0.5235444  -4.62318869 -5.76460641]
[ 0.21107097 -3.43092048 -6.43171126]
[ 0.64185389 -4.09684769 -6.70517893]
[-0.23445731 -3.84778501 -7.22267882]
[ 0.35977015 -4.33498727 -7.26067739]
[ 0.24998021 -5.40031653 -7.53538758]
[  0.1380213   -5.3273049  -11.31292965]
[ 0.37156356 -4.49316513 -7.42836141]
[ 0.6595904  -4.28101843 -9.49104258]
[ 1.48387469 -2.42556016 -5.92781928]
[ 1.80335861 -3.23085202 -6.75555013]
[ 2.03601198 -2.62730844 -6.50992782]
[ 2.3055806  -1.90969877 -5.35155633]
[ 3.01062089 -0.92886951 -4.65696968]
[ 4.08933202        -inf        -inf]
[ 4.00752126 -2.54898551 -6.64333007]
[  3.96840334  -2.54898551 -31.22688755]
[ 3.97852651 -4.73033333 -6.55289979]
[  3.98527347  -4.73033333 -31.67342917]
[ 3.91348261 -2.81153981 -6.80171274]
[  3.83743264  -2.81153981 -31.94052748]
[  3.763523    -2.81153981 -34.05484548]
[ 3.94213644 -1.94591015 -5.67223699]
[  3.95316495  -1.94591015 -26.98555042]
[ 4.03098978 -2.67183882 -6.71819031]
[  4.05404327  -2.67183882 -41.06753391]
[ 4.22814675 -0.93795223 -4.46446592]
[ 4.18737943 -2.98102613 -4.80504646]
[ 5.23644196        -inf        -inf]
[ 2.00687085  1.34591553 -2.50423207]
[ 0.97455964 -1.47799203 -1.75981603]
[ 0.47000363 -3.04225229 -4.80379872]
[ 0.16551444 -4.19970508 -6.75175103]
[ 0.59332685 -3.10109279 -5.45246805]
[ 0.29798595 -4.86468138 -7.03721335]
[  0.2390169   -4.86468138 -31.03218511]
[ 1.66601112 -2.71933816 -6.71954056]
[  2.04510886  -2.71933816 -33.19525387]
[ 1.79036365 -3.55792649 -6.47091625]
[  1.44768617  -3.55792649 -42.92711598]
[  0.93349806  -3.55792649 -33.84377031]
[  0.0861777   -3.55792649 -34.10834723]
[ 0.05826891 -7.3567055  -7.43072684]
[  0.13629999  -6.56398374 -10.30149483]
[  0.15700375  -6.56398374 -31.57935634]
[ 0.73666683 -4.19538542 -8.40454692]
[  0.84586827  -4.19538542 -32.90495863]
[ 1.60140574 -2.12405861 -5.34979709]
[ 2.30258509 -1.67843078 -5.99709202]
[ 2.82137889 -1.99510039 -6.89451005]
[ 1.96290773 -1.28528616 -4.44069399]
[ 1.57277393 -1.80614821 -4.82576597]
[ 1.72097929 -3.3058872  -4.64920975]
[ 1.21787571 -2.25152992 -4.99712157]
[ 1.42551507 -3.33950381 -5.05222007]
[ 1.81319475 -1.88691581 -4.71839129]
[ 2.41591378 -1.70886369 -6.85445262]
[ 3.09013295 -0.71334989 -4.26568764]
[ 3.68487143 -0.0618754  -3.74294668]
[ 3.93064847 -0.07796154 -6.68461173]
[ 4.04620419 -0.47160491 -3.50323011]
[ 4.31642088 -0.1199103  -4.33133352]
[ 4.48739965 -0.07113803 -5.82406864]
[ 4.67170671  0.9439059  -1.45202725]
[ 0.33647224        -inf        -inf]
[ 0.18377883 -5.72910028 -9.83997415]
[  9.95033085e-03  -5.72910028e+00  -4.39616202e+01]
[ 0.08709471 -5.55782856 -7.9911774 ]
[ 0.01980263 -6.30863705 -8.83477851]
[ -0.16826087  -5.85460536 -10.97350871]
[ -0.3915622   -5.85460536 -36.20799664]
[ -0.51249368  -6.51519358 -10.5326511 ]
[ -0.42617815  -6.99630868 -10.11148225]
[-1.07880966 -5.09337772 -8.88619745]
[-0.61618614 -4.97673374 -7.70750462]
[-0.61618614        -inf -8.30893825]
[-0.30468861 -5.73363544 -9.8445093 ]
[ -0.13926207  -5.73363544 -35.29787164]
[ 5.22197613        -inf        -inf]
[ 3.77065978  0.84418744 -3.26668643]
[  3.21084365   0.84418744 -28.40521433]
[ 1.06840207 -1.02487706 -3.43423908]
[ -3.21887582  -1.02487706 -31.51881241]
[-3.21887582        -inf -3.1043186 ]
[ 0.48057258 -2.54020797 -5.53594024]
[ 0.30564803 -5.42655307 -6.56346585]
[  0.11332869  -5.42655307 -34.744844  ]
[ 0.42597791 -4.99982438 -8.60832387]
[  0.55388511  -4.99982438 -33.53470794]
[ 0.4753738  -6.14050013 -8.83336733]
[  0.47000363  -6.14050013 -28.81072411]
[ 1.8809906       -inf       -inf]
[ 1.78674693 -2.60707428 -4.68651583]
[ 1.87793717 -3.89432343 -5.69552584]
[ 1.29808866 -3.05387905 -6.80601699]
[ -0.24260654  -3.05387905 -33.77329305]
[ -1.02165125  -3.05387905 -33.14063051]
[-1.10866262 -7.11747581 -6.68213347]
[-2.52572864 -4.75359019 -8.21966166]
[-1.5345366  -6.10924758 -8.63511756]
[ -1.51412773  -6.10924758 -29.79597325]
[ -0.89007489  -5.768321   -11.12090799]
[ -0.51919387  -5.768321   -45.66636828]
[ -0.32850407  -5.768321   -45.27771029]
[-0.32086614 -9.31018571 -9.90858173]
[-0.31328611 -9.31018571        -inf]
[ -0.30576311  -9.31018571 -44.96074798]
[ -0.30110509  -9.31018571 -36.61959736]
[ -0.17411292  -6.42770131 -10.61246002]
[ -0.06661475  -6.42770131 -36.51188423]
[  3.35715309e-02  -6.42770131e+00  -3.50030493e+01]
[  0.12462824  -6.42770131 -34.06103023]
[  0.19885086  -6.42770131 -33.75373132]
[  0.33070299  -5.87144687 -10.83411804]
[  0.44717798  -5.87144687 -33.55016272]
[  0.54497412  -5.87144687 -34.22951955]
[  0.64001539  -5.87144687 -34.19204809]
[  0.72270598  -5.87144687 -33.58988152]
[ 0.64119819 -5.9519621  -9.34488157]
[  0.55394827  -5.9519621  -33.63424848]
[  0.45835176  -5.9519621  -44.1956273 ]
[  0.35446738  -5.9519621  -33.45362551]
[  0.30010459  -5.9519621  -32.93845804]
[ 0.3501766  -6.77992191 -9.70032024]
[  0.37156356  -6.77992191 -33.25838007]
[ 0.28216689 -6.2146081  -9.89182561]
[  0.2390169   -6.2146081  -43.53474098]
[ 0.38600967 -5.71483231 -9.35154454]
[  0.45107562  -5.71483231 -33.93919377]
[ 0.43756345 -7.9373747  -9.68951237]
[  0.43178242  -7.9373747  -33.35880185]
[ 0.2979102  -5.75615046 -9.98682552]
[  0.20701417  -5.75615046 -33.13476743]
[ 0.23221619 -7.58832368 -9.73480852]
[  0.2390169   -7.58832368 -31.86391423]
[  0.30078463  -6.62518831 -11.21683438]
[  0.33647224  -6.62518831 -33.25991963]
[  0.33647224         -inf -10.70272575]
[ 0.33647224        -inf        -inf]
[  0.32325415  -8.10717227 -12.21804613]
[  0.30985899  -8.10717227 -33.5501614 ]
[  0.29628197  -8.10717227 -33.5501614 ]
[  0.28251808  -8.10717227 -33.5501614 ]
[  0.26833167  -8.10717227 -33.31154005]
[  0.25464222  -8.10717227 -33.62165935]
[  0.24513985  -8.51719319 -13.30760858]
[  0.2390169   -8.51719319 -45.19176786]
[  0.17322231  -6.64205211 -10.93563471]
[  0.13976194  -6.64205211 -33.07994203]
[  0.19902775  -6.7670554  -10.12032848]
[  0.25586839  -6.7670554  -33.98004221]
[  0.27002714  -6.7670554  -31.74267699]
[ 0.17199332 -6.19537674 -9.84210586]
[  0.09531018  -6.19537674 -33.64930314]
[  0.03776523  -6.89938703 -10.98865141]
[ -2.02027073e-02  -6.89938703e+00  -3.43821690e+01]
[ 0.10121862 -6.17824045 -9.89289551]
[  0.21116093  -6.17824045 -34.47471725]
[  0.23111172  -6.17824045 -32.12275388]
[  0.22692212  -9.32366906 -10.21363025]
[  0.22314355  -9.32366906 -33.88081924]
[ 0.93609336        -inf        -inf]
[ 0.84123557 -5.56068163 -9.65502619]
[  0.74193734  -5.56068163 -35.31147859]
[ 0.74945386 -8.25582843 -9.60620562]
[  0.75141609  -8.25582843 -31.51874445]
[ 0.53658474 -5.00285315 -9.07579654]
[  0.52472853  -5.00285315 -39.07652521]
[ 0.53062825 -7.60090246 -7.92680574]
[ 0.65232519 -4.60517019 -7.74750593]
[ 0.59332685 -5.25179735 -7.22847916]
[ 0.30010459 -4.41411495 -8.61858966]
[-0.07257069 -3.17008566 -5.81265793]
[ 0.20701417 -5.24702407 -7.09507546]
[ 0.11332869 -4.50986001 -6.42143807]
[ 0.21511138 -5.11599581 -7.07027421]
[ 0.32930375 -4.53617731 -7.9962152 ]
[ 0.25464222 -4.78749174 -6.44571982]
[ 0.66268797 -3.06984025 -5.54381782]
[ 0.20701417 -3.33822258 -5.49763977]
[ 0.09531018 -5.21827466 -6.6818378 ]
[  2.10305020e-03  -6.45099688e+00  -9.69001141e+00]
[ -2.02027073e-02  -6.45099688e+00  -3.19610791e+01]
[-0.08338161 -5.01063529 -7.4781502 ]
[-0.02020271 -6.33977124 -8.30215623]
[ 1.141033      -inf      -inf]
[ 1.141033      -inf      -inf]
[ 0.15700375 -2.27149451 -5.21593349]
[ 5.68697536        -inf        -inf]
[ 5.68848081 -4.92180408 -9.03267795]
[  5.68998401  -4.92180408 -28.94502418]
[  5.69148495  -4.92180408 -28.94502418]
[  5.69298364  -4.92180408 -28.94502418]
[  5.6945046   -4.92180408 -29.65444659]
[  5.69597429  -4.92180408 -38.98614115]
[  5.69746627  -4.92180408 -29.63807094]
[  5.69895603  -4.92180408 -28.94502418]
[  5.70044357  -4.92180408 -28.94502418]
[ 4.45085283  1.41145591 -2.53801315]
[ 4.08204703 -0.83624802 -2.81106654]
[  3.81551211  -0.83624802 -30.63427693]
[ 4.27944005  0.19735943 -2.58934931]
[ 3.18096625  1.57132059 -0.50564211]
[ 3.27601202 -2.88573138 -2.17834975]
[ 0.96317432        -inf        -inf]
[ 1.17514114 -4.55783386 -8.63537131]
[  1.35536326  -4.55783386 -34.33182813]
[  1.50801164  -4.55783386 -33.55019182]
[  1.64244575  -4.55783386 -33.88693059]
[  1.74274428  -4.55783386 -34.58545074]
[ 1.79030007 -5.39010915 -9.23974042]
[  1.83424041  -5.39010915 -36.90075373]
[  1.87772721  -5.39010915 -36.93409015]
[  1.91940146  -5.39010915 -42.92711598]
[  1.92073885  -5.39010915 -30.13481178]
[ 2.12291019 -3.70224709 -8.03384366]
[  2.28850321  -3.70224709 -34.73254143]
[  2.43053125  -3.70224709 -33.55009659]
[  2.55103235  -3.70224709 -32.20527806]
[  2.55295463  -3.70224709 -25.02386687]
[ 2.55295463        -inf -3.70224709]
[ 2.56996345 -5.62342584 -9.73429971]
[  2.58668781  -5.62342584 -42.17334417]
[  2.60340447  -5.62342584 -31.2966421 ]
[  2.60660793  -5.62342584 -28.94471954]
[ 2.59568212 -6.02635181 -9.22245765]
[  2.59405996  -6.02635181 -28.53539902]
[ 2.6591108  -4.21669847 -8.1759584 ]
[  2.68961464  -4.21669847 -31.16657528]
[ 2.75971454 -4.02730916 -9.87880487]
[  2.79300391  -4.02730916 -30.52143026]
[ 2.6714526  -3.48544893 -7.13784457]
[  2.53061907  -3.48544893 -42.25022932]
[ 2.52572864 -3.48544893        -inf]
[ 2.89151    -2.40240543 -6.22168224]
[  3.07037582  -2.40240543 -40.68804429]
[ 2.79150588 -2.42036813 -5.79573671]
[  2.60638655  -2.42036813 -30.28246462]
[ 2.99977301 -2.23431712 -5.74074866]
[  3.15273602  -2.23431712 -30.67246225]
[ 3.36517865 -2.41538059 -8.15952529]
[  3.40452517  -2.41538059 -29.06399346]
[ 3.63862989 -2.03900057 -7.30932478]
[  3.6454499   -2.03900057 -26.1248032 ]
[ 4.00733319 -1.07641158 -5.44934153]
[ 2.91011804 -0.47636867 -4.11643337]
[ -0.03045921  -0.47636867 -30.18434363]
[ 2.12345843 -1.55522033 -3.73905777]
[ 2.0255132  -3.58066587 -4.76349624]
[ 2.47517309 -2.65138391 -6.42948013]
[  2.78424105  -2.65138391 -31.24760038]
[  3.01999999  -2.65138391 -31.24758345]
[  3.21348568  -2.65138391 -31.70206292]
[  3.28466357  -2.65138391 -31.03007372]
[ 3.71857203 -1.43634516 -5.89918865]
[  4.02017804  -1.43634516 -41.13535651]
[  4.04129534  -1.43634516 -26.95440778]
[ 4.38576962 -0.17946849 -3.84650448]
[ 4.35348569 -3.07084775 -4.13278745]
[ 3.7762491   0.48468697 -2.58881752]
[ 3.70865181 -3.06242037 -3.65541784]
[  3.63491827  -3.06242037 -34.00582958]
[  3.55798158  -3.06242037 -33.26283043]
[  3.47317874  -3.06242037 -33.95681102]
[  3.38051239  -3.06242037 -41.42303858]
[ 3.27837375 -3.06242037        -inf]
[  3.17638577  -3.06242037 -31.973326  ]
[ 3.33030986 -1.32501113 -3.87096313]
[ 3.65981103 -1.52261822 -6.95568581]
[ 4.69575102  1.21289007 -1.8986925 ]
[ 4.69575102        -inf  3.65013863]
[ 0.31699813  0.94546111 -2.79220851]
[ 0.19638881 -5.15373614 -2.35262295]
[ 0.06765865 -4.55638002 -7.99453311]
[-0.0618754  -5.37242534 -8.47229787]
[-0.04082199        -inf        -inf]
